date,headline,close,volatility_3d,close_t_plus_2
2015-07-02,Fast Money Picks For July 2,96.16999816894533,0.005756934761974027,96.68000030517578
2015-07-06,Fast Food Gets Even Faster In Asia,95.6500015258789,0.006618658672443798,95.83999633789062
2015-07-08,Cleveland Research Initiates Coverage on McDonald's at Neutral,95.83999633789062,0.010400242537328373,97.6500015258789
2015-07-10,"How 'Serial Issuers' Of Debt And Equity Win: Morgan Stanley, Darden And Triple-Net REITs",97.6500015258789,0.010757043960612375,98.77999877929688
2015-07-15,"BTIG Initiates Coverage Of 15 Restaurant Stocks; Prefers Chipotle, Starbucks, B-Dubs Over McDonald's, Yum & Others [SEP] Has Delivering Alpha Delivered So Far? [SEP] Peltz Likes McDonald's Balance Sheet #DeliveringAlpha [SEP] Nelzon Peltz 'If I wasn't In Wendy's, I might like McDonald's' [SEP] Peltz Says Might Go Into McDonalds if he Wasnt in Wendys #DeliveringAlpha",99.06999969482422,0.002739945469882254,97.5
2015-07-16,Option Alert: McDonald's Sep $105 Call Sweep; 5000 Contracts above Ask @$0.54; Now $97.94,97.86000061035156,0.00897116275190546,97.48999786376952
2015-07-17,Filing from McDonald's Shows REgistration for Automatic Debt Securities Shelf Offering,97.5,0.007631719789291238,97.31999969482422
2015-07-20,"RBC's Palmer Sees Stabilization in McDonald's US Market During 2H, Maintains Outperform, $110 Price Target [SEP] McDonald's Taiwan to End 60-second Drive-thru Program Following Employee Complaints -WantChinaTimes",97.48999786376952,0.006263073546066437,97.58000183105467
2015-07-22,"NY State to Raise Minimum Wage for Fast -Food Workers to $15/Hr [SEP] Did McDonald's, Caterpillar & Amazon Lose Sizzle To Strong Dollar?",97.58000183105467,0.002230559862525637,96.0999984741211
2015-07-23,"Why The Success Of Darden's REIT Matters For McDonald's [SEP] McDonald's Earnings: Stephens Analyst Sees 'Significant' Improvement Next Year [SEP] McDonald's Q2 Earnings Top Views [SEP] McDonald's Calls Q2 Results 'Disappointing, But Assures 'We Are Seeing Early Signs of Momentum' [SEP] McDonalds Reports Q2 EPS $1.26 Vs Est $1.24, Sales $6.5B Vs Est $6.44B, Global Comps Down 0.7%, Europe COmps Up 1.2% [SEP] US Stock Futures Rise Ahead Of General Motors, McDonald's Earnings [SEP] Earnings Scheduled For July 23, 2015 [SEP] 10 Stocks To Watch For July 23, 2015",97.08999633789062,0.0038647966865902835,96.04000091552734
2015-07-27,Americans Are Dining Out More: Here's How To Play The Trend,96.04000091552734,0.004817872320279917,98.20999908447266
2015-07-31,Option Alert: McDonald's Aug $102 Call Sweep; 4884 Conrtracts @Ask @$0.90,99.86000061035156,0.001449502447893075,99.13999938964844
2015-08-04,World Tour: Australia's Service Economy & Commodities [SEP] Lloyd Dean and John Mulligan Elected to McDonald's Board of Directors [SEP] McDoanld's Launches 'Create Your Taste' Kiosks -NY Post,99.13999938964844,0.006144099218184487,99.3499984741211
2015-08-05,It's A Busy Week For Restaurant Stocks: Here's Who Wins And Who Loses [SEP] Fast Money Picks For August 5,99.8000030517578,0.005973288082704002,98.91999816894533
2015-08-06,"McDonald's Says Laid Off 135 Employees at Oak Brook, IL HQ as Part of Broad Restructuring; ~90 in Europe, Asia in July -Reuters",99.3499984741211,0.006009936172523943,99.38999938964844
2015-08-14,UPDATE: 13F from Omega Shows New ~75K Share Stake in McDonald's,99.2699966430664,0.008497179822734137,100.76000213623048
2015-08-20,Fast Money Picks For August 20,99.76000213623048,0.00904091344259462,92.87000274658205
2015-08-21,"McDonald's Signs Franchising Deal in Russia for Up to 20 Locations in Novosibirsk, Tomsk, Kemerovo, Altai Regions -Reuters",97.12999725341795,0.015073666198463972,91.20999908447266
2015-08-26,"Could World Peace, With Help From The McWhopper, Save Fast-Food's Reputation?",95.1500015258789,0.04463095265598983,96.25
2015-09-01,McDonald's to Offer All-Day Breakfast Nationwide Beginning October 6 -DJ,93.47000122070312,0.0026994822911464867,96.01000213623048
2015-09-02,"5 Takeaways From Lunch With McDonald's [SEP] Can Breakfast Give McDonald's A Boost? [SEP] Deutsche Bank Defends McDonald's, Cites Positive Management Meeting; Maintains Buy and $120.00 PT",96.04000091552734,0.024187321055533624,94.8499984741211
2015-09-09,US Stock Futures Point To Higher Open [SEP] McDonald's to Fully Transition to Cage-Free Eggs for All Restaurants in the U.S. and Canada,95.43000030517578,0.01921740982599943,97.41000366210938
2015-09-10,"TD Ameritrade Users Are Buying Twitter And Disney, Selling McDonald's [SEP] McDonald's Goes Cage Free In Latest Attempt To Turn Image Around",95.25,0.017331424886417413,96.97000122070312
2015-09-11,"Coming To A Menu Near You: A Flurry Of Food Product Launches [SEP] McDonald's Share Trading Lower Following Reports Of A Shooting At A Union Square, Washington DC",97.41000366210938,0.018570002081527908,98.19000244140624
2015-09-14,Big Brands Find Organic Ways To Advertise On Snapchat,96.97000122070312,0.0148570835065078,98.69000244140624
2015-09-15,Why UBS Is Upgrading Sonic,98.19000244140624,0.01363093343812732,97.83999633789062
2015-09-16,"Starbucks Keeps Selling K-Cups By The Boatload [SEP] Option Alert: $MCD Sep $100 Call Sweep; 1964 Contracts @Ask @$0.25, Now $98.52",98.69000244140624,0.00853827965991255,97.0500030517578
2015-09-17,McDonald's Investor: Ban Antibiotics! [SEP] Fast Money Traders Share Their Food And Beverage Trades,97.83999633789062,0.010731979610594569,97.9000015258789
2015-09-18,"Morgan Stanley: A 'McREIT' Could Be Worth $107 Per Share [SEP] Morgan Stanley Analysts Believe That, In The End, Chances Of McREIT Are Remote; REITS Have Underperformed YTD As Valuations Aree Compressed, Lessening Likelihood",97.0500030517578,0.007774666075596951,97.1999969482422
2015-09-21,A Quality Dividend ETF For Today's Tumultuous Rate Environment,97.9000015258789,0.009875775619162568,97.37999725341795
2015-09-23,Give Up Day Trading And Beat The S&P 500 With...An Equal-Weight S&P 500 Index Fund [SEP] Top 4 NYSE Stocks In The Restaurants Industry With The Highest Operating Margin,97.37999725341795,0.007972384408846142,97.58999633789062
2015-09-24,How Much Does An Hour Of Work Buy In Your City? [SEP] UPDATE: McDonald's Appoints Former Kraft Exec. Chris Kempczinski To Be Chief Of Strategy On Oct 26 [SEP] Hearing McDonald's to Name a Former Kraft Exec as Chief Strategy Officer,97.29000091552734,0.004623254712106484,95.95999908447266
2015-09-25,McDonald's to Offer 100% Organic Burger in Germany -Reuters,97.58999633789062,0.0020508446576965717,97.4800033569336
2015-09-28,Option Alert: $MCD Oct $95.5 Call Sweep; 1005 Contracts @Ask @$2.65; Now $97.04,95.95999908447266,0.010538340921529237,98.52999877929688
2015-09-29,"McDonald's Corp Finds Resistance [SEP] Benzinga's Top Upgrades [SEP] Credit Suisse Is 'Lovin' It' At McDonald's [SEP] Credit Suisse Upgrades McDonald's To Outperform & PT Raised To $112, Bank Sees Floor In Mid-$90s; Catalysts To Be Q3 Results & Upcoming Investor Meeting",97.4800033569336,0.01641497897486023,98.77999877929688
2015-10-01,"Nomura Initiates Coverage on McDonald's at Neutral, Announces $103.00 PT [SEP] 10 Defensive Stock Ideas From Bank Of America",98.77999877929688,0.006654404441951742,101.16999816894533
2015-10-02,"Benzinga's Top Initiations [SEP] McDonald's Biggest Threat? Chick-fil-A, According To Nomura [SEP] UPDATE: Nomura Highlights Several Trends Which Will Continue to Impact Restaurant Sector: Healthy Options, Digital/Tech, Int'l Expansion/China [SEP] Nomura Calls Comps Trends 'Mixed' for US Restaurant Names, Warns of Headwinds for Investors",99.79000091552734,0.004574402126743631,101.9000015258789
2015-10-05,Which Restaurants Investors Should Watch During Earnings Season [SEP] Energy Weakness Skews Earnings View — Can The Rest Of Corporate America Deliver? [SEP] McDonald's Added To Merrull Lynch's Top 10 Idea List Into Q4,101.16999816894533,0.005722447055438169,101.7699966430664
2015-10-06,"Shares of McDonald's Trading Down ~2% in Post-Market Action, Apparently On the Heels of Concerning Yum! Results, Guidance [SEP] Why McDonald's Is A Top 10 Idea For Bank Of America",101.9000015258789,0.0032765362948170037,102.9499969482422
2015-10-07,TDAmeritrade's IMX Index Saw Its Second Largest Drop Since December 2012,101.7699966430664,0.007525918857956598,102.76000213623048
2015-10-08,"SunTrust Initiates Quick Service, Fast Casual Restaurant Names [SEP] Stocks Hitting 52-Week Highs [SEP] Benzinga's Top Initiations [SEP] SunTrust Lovin' McDonald's, Says Investors Are Being 'Paid To Wait' For A Turnaround [SEP] UPDATE: SunTrust's Bartlett Starts McDonald's at Buy: Sees Stock Set Up for 'Strong' Performance in '16 [SEP] SunTrust Robinson Humphrey Initiates Coverage on McDonald's at Buy, Announces $117.00 PT",102.9499969482422,0.006512300186432344,103.23999786376952
2015-10-12,"Smashburger to Sell 40% Stake to Jollibee Foods for $100M, Valuing Co @$335M -DJ [SEP] Here's How A Company's Facebook Page Can Beat The Market",103.23999786376952,0.006688451034672761,102.81999969482422
2015-10-13,Fast Money Traders Share Their Thoughts On Eli Lilly and And The Restaurant Sector,103.37999725341795,0.0032538209570836837,103.66000366210938
2015-10-14,Shares Of McDonald's At Session High [SEP] Stocks Hitting 52-Week Highs,102.81999969482422,0.0051450131608358285,104.81999969482422
2015-10-15,Is A McREIT Coming? [SEP] UPDATE: DJ Says Report of McDonald's Potential Change to Real-Estate Structure Comes from Co. Director [SEP] McDonald's Near Decision on Changing Structure Of U.S. Real-Estate -DJ [SEP] Stocks in Fast-Food Sector Spiking Higher Right Now [SEP] McDonald's Shares Spiking Up $1.20/Share,103.66000366210938,0.006784037166201539,104.48999786376952
2015-10-19,RBC Says Channel Checks Into McDonald's Give Confidence Q3 is Setting Up to be Start of US Turnaround; Firm 'Feeling Good' Heading Into Year End [SEP] Don't Give Up On McDonald's: Here's Evidence It Might Be Turning Around [SEP] McDonald's Added To Credit Suisse Focus List,104.48999786376952,0.007531808002892248,102.54000091552734
2015-10-20,"@carlquintanilla Tweets: Foursquare says McDonalds foot-traffic is up 9% since co launched #AllDayBreakfast, on @CNBC [SEP] Monster Beverage Shares Up 6+%; Evercore ISI's Ottenstein Earlier Suggested Survey Showed McDonald's is Testing Sale of Drinks at Several Retail Locations [SEP] McDonald's Analysts Just Conducted Channel Checks: Here's What They Found",103.83999633789062,0.009265978457214531,110.87000274658205
2015-10-21,"Global Growth Temperature Likely Captured In Caterpillar, McDonald's And Under Armour Earnings",102.54000091552734,0.0048159902949493905,112.58999633789062
2015-10-22,"Mid-Afternoon Market Update: eBay Rises On Earnings Beat; Envision Healthcare Shares Dip [SEP] Stocks Headed Higher As Blue-Chip Earnings Paint Mixed Picture [SEP] Mid-Day Market Update: Dow Jumps 250 Points; Cabelas Shares Fall On Downbeat Results [SEP] McDonald's CEO Says All-Day Breakfast is Incrementally Profitable -Reuters [SEP] JP Morgan Desk Commentary On McDonalds Recommends Investors Fade The Strong Rally [SEP] Benzinga's Volume Movers [SEP] Stocks Hitting 52-Week Highs [SEP] Mid-Morning Market Update: Markets Open Higher; McDonald's Tops Q3 Views [SEP] Morning Market Gainers [SEP] McDonald's +7.5% Premarket Following Solid Earnings Beat [SEP] McDonald's Beats Q3 Expectations, Shares Surge [SEP] McDonald's shares up ~6% in the premarket following earnings release [SEP] McDonald's Reports Q3 Comps Up 4% [SEP] McDonald's Reports Q3 EPS $1.40 vs. Est. $1.28, Rev. $6.615B vs. Est. $6.41B [SEP] US Stock Futures Gain Ahead Of Earnings, Economic Data [SEP] 10 Stocks You Should Be Watching Today [SEP] Earnings Scheduled For October 22, 2015",110.87000274658205,0.05063224134395317,112.18000030517578
2015-10-23,"McDonald's Upgraded At Piper Jaffray; Firm Sees $130 Upside [SEP] Benzinga's Top Upgrades [SEP] Barclays Maintains Overweight on McDonald's, Raises PT to $120.00 [SEP] Piper Jaffray Upgrades McDonald's to Overweight",112.58999633789062,0.046446024653872306,111.63999938964844
2015-10-28,"Out To Dinner: A Restaurant ETF Finally Debuts [SEP] CSLA Upgrades Dunkin Brands, Sees Investor Hopes For McDonald's To Regain Breakfast Market With All-Day Breakfast Menu As Misguided, Says 'it's the same product at different a time'",112.94000244140624,0.009149201683815953,112.25
2015-10-30,Option Alert: $MCD Dec $110 Put; 2500 Contracts @$2.25 [SEP] A Leading Sector ETF For November,112.25,0.008456268867983148,112.08000183105467
2015-11-03,Chowing Down With The New Restaurant ETF,112.08000183105467,0.0015424008202558652,112.8499984741211
2015-11-04,McDonald's Resumes Sale Of French Fries In Venezuela,112.4000015258789,0.002140447515050411,113.30999755859376
2015-11-06,McDonald's Investor Day Is Coming; Here's How To Play It,113.30999755859376,0.0006826337104481164,113.22000122070312
2015-11-10,"S&P Downgrades McDonald's from A- to BBB+; Outlook Stable [SEP] McDonald's Hits All-Time High In Volatile Session [SEP] UPDATE: McDonalds Says REIT Transaction Might have Impacted Relationship With Franchisees [SEP] UPDATE: McDonald's Shares Now Trading Up ~0.2%-0.4% for Session [SEP] McDonald's Not Pursuing REIT; Will Raise Dividend And Bet On Refranchising Instead [SEP] UPDATE: Shares of McDonald's Now Higher from Where Stock Was Halted; Initially Spiked to Session Low at $110.75, Now Around $113.95 [SEP] McDonald's Shares Resume Trade, Move Lower [SEP] Hearing McDonalds Opening ~1:39 PM ET [SEP] UPDATE: McDonald's Incremental Cash Return of $10B Will Be Funded by Issuing Added Debt [SEP] UPDATE: McDonald's Increased Q4 Dividend Will Total $0.89/Share [SEP] UPDATE: McDonald's Net Annual G&A Savings Target Increased to $500M, Expected to Be Realized by End of '17 [SEP] UPDATE: McDonald's Reiterates Expectation for Positive Q4 Comps in All Segments [SEP] McDonald's Issues Press Release: 'Executing The Turnaround Plan' [SEP] From McDonald's Investor Meeting Call: Planning to Raise Holder Cash Return Target to ~$30B Over Three-Year Period Ending '16 [SEP] BZ NOTE: McDonald's Dividend Increase of 5% Would Equate to Qtr. Dividend of $0.8925/Share [SEP] McDonald's Announces 5% Dividend Increase in Q4 [SEP] UPDATE: McDonald's CEO Easterbrook on REIT: 'Risk Too Great...Upside Not Compelling' [SEP] UPDATE: Comment from McDonald's CEO Easterbrook on Co. Not Pursuing REIT Comes from Investor Meeting Call [SEP] McDonald's Shares Were Just Halted And Everyone Is Already Guessing Why [SEP] McDonalds Wont Pursue REIT Transaction [SEP] AdAge Food/Restaurant Reporter Jessica Wohl Tweets: 'McDonald's plans to refranchise 4,000 restaurants by 2018, up from prior target of 3,500 $MCD' [SEP] BZ NOTE: DJ Had Reported on Oct. 15 McDonald's Could Be Near Decision on Changing Structure of US Real Estate [SEP] @BrianSozzi Sounds as if McDonald's will do some form of real estate transaction -- nothing confirmed yet [SEP] BZ NOTE: McDonald's Shares Halted Ahead of Nov. Investor Meeting Scheduled to Start at 1 p.m. EST [SEP] Shares of McDonald's Halted Down ~$0.05; Shares Had Just Recently (Over Last Hour) Turned Positive [SEP] McDonalds Shares Halted News Pending",113.22000122070312,0.003926729783763116,112.11000061035156
2015-11-11,Are Analysts Buying McDonald's After Its Investor Day Presentation?,113.8499984741211,0.004534210608263462,109.97000122070312
2015-11-12,Sozzi Reviews Saucy McDonald's Under Easterbrook's Management,112.11000061035156,0.011332771085367637,111.05999755859376
2015-11-13,It Looks Like Wendy's 4 For $4 Promo Is Boosting Sales [SEP] Fatten Your Bank Account With This Junk Foods Moderate-Volatility Portfolio,109.97000122070312,0.01335430645147406,110.94000244140624
2015-11-16,"Glenview Closes ~2.9M Share McDonalds Stake [SEP] Soros 13F Shows New Stakes in Amazon, Hershey, Janus, McDonald's, Kellogg, PayPal, Schlumberger, Wynn",111.05999755859376,0.015822819863712062,112.52999877929688
2015-11-19,"Hearing DoJ Has Settled Immigration-Related Discrimination Claim Against McDonald's [SEP] Goldman Is Buying Wendy's, Downbeat On Brinker & Bloomin' Brands",113.3000030517578,0.007656974897523496,114.47000122070312
2015-12-02,Shares of McDonald's Trading Down ~0.8% to $113.51 Following Report of Expected Upcoming EU Probe [SEP] McDonald's Facing EU Probe Over Tax Affairs in Luxembourg -DJ [SEP] Report of McDonald's Five-Tranche US Dollar Bond With 3-30 Year Maturities -Reuters,113.72000122070312,0.004532193144960406,116.1999969482422
2015-12-03,7 Of The World's Most Famous Corporate Rivalries,113.38999938964844,0.004503207957939516,116.41999816894533
2015-12-04,McDonald's Moves to All-Time High on Heavy Volume,116.1999969482422,0.01690979984186305,116.52999877929688
2015-12-08,"McDonald's All-day Breakfast Attracting New, Former Customers, Reports NPD Group -DJ [SEP] Which Restaurants Are Winning With Millennials? [SEP] Credit Suisse's Top 10 Consumer Discretionary Stocks: J M Smucker Out, Kellogg In",116.52999877929688,0.013323073175647957,117.1999969482422
2015-12-09,"What McDonald's, Wal-Mart, The DoD, China Petroleum And Foxconn Have In Common",116.58000183105467,0.0007417923798982604,116.08000183105467
2015-12-10,"Stephens & Co Sees MCD, WEN, SONC As Disproportionate Winners In Battle To Takeover Casual Dining's ;waning guest counts'",117.1999969482422,0.0026782791881593323,116.26000213623048
2015-12-16,"New ETF Could Be A Better Way To The Dow [SEP] New Supply Finds Its Way Into REIT ETFs [SEP] McDonald's Q4 U.S. Comps Growth Estimate Raised From 3% To 4.5% At Stephens [SEP] UPDATE: Stephens Highlights McDonald's 'highly successful all-day breakfast launch...improved advertising, general positive brand buzz among consumers' [SEP] Stephens Raises Q4 US Comps Estimate on McDonald's from 3% to 4.5%, EPS Estimate from $1.28 to $1.30, Price Target from $125 to $130; Overweight Maintained [SEP] Stocks Hitting 52-Week Highs",117.83999633789062,0.0031652474016801726,116.66000366210938
2015-12-18,Vetr Crowd Upgrades Shake Shack To 4.5 Stars,116.66000366210938,0.007685690785142802,117.72000122070312
2015-12-21,Report: McDonald's Eying Sale Of Partial Stake In McDonald's Japan [SEP] Mcdonald's Considering Sale of 15%-33% of Stake in Japanese Unit - Nikkei,117.69000244140624,0.008262935660946382,118.8000030517578
2015-12-22,Taco Bell: McDonald's Breakfast Is 'Meh',117.72000122070312,0.00798883146011328,118.56999969482422
2015-12-23,"This Restaurant ETF Has Endured Chipotle's Slump [SEP] What The New Year Could Bring For A New Dividend ETF [SEP] Fast Money Halftime Report Traders Share Their Thoughts On ConAgra Foods, Starbucks, McDonald's And Caterpillar",118.8000030517578,0.0050296362125331,118.75
2015-12-28,Talk Of McDonald's Mac And Cheese Testing Circulating Street [SEP] Hedge Your Bets With These New WisdomTree ETFs,118.75,0.005664028198749227,119.43000030517578
2015-12-29,Meet This Year's Best Consumer Discretionary ETF,120.06999969482422,0.0067293222892541305,118.13999938964844
2015-12-30,"Active Fund Managers Focus On Materials And Utilities, Shy Away From Telecom [SEP] A Sound ETF Idea For 2016 [SEP] Why Underweight Stocks Will Continue To Outperform Overweight Stocks [SEP] Fast Money Picks For December 30",119.43000030517578,0.008235779710489763,117.58000183105467
2016-01-04,"Benzinga's Top Upgrades [SEP] Nomura Upgrades McDonald's to Buy [SEP] Fast Money Traders Are Bullish On McDonald's, Netflix And Apple",117.58000183105467,0.003368718023735804,118.4000015258789
2016-01-05,A Glum View On A High-Flying Sector,119.1999969482422,0.012777391540872709,115.66000366210938
2016-01-06,Sonic Starts The Quick-Service Earnings Season Off With A...Fizzle,118.4000015258789,0.011259589363935613,115.4800033569336
2016-01-08,Carter Worth Thinks That The S&P 500 Is Overvalued,115.4800033569336,0.01142157149831319,117.44000244140624
2016-01-11,Where Are People Using Apple Pay? [SEP] Phoenix Marketing Int'l Research Notes 38% Of Apple Pay Users Using Apple Pay At MCD Made At Least 1 Transaction Per Month For Past 5 Months [SEP] The Tussle Between Two Big Consumer ETFs Is Telling,116.69000244140624,0.01715716165793784,115.12000274658205
2016-01-12,McDonald's Facing European Antitrust Complaint [SEP] Italian Consumer Groups File Antitrust Complaint With EU Against McDonald's -Wall Street Journal,117.44000244140624,0.006097911492284528,116.62000274658205
2016-01-14,"11 Different Ways To Play The Bear Market (From 11 Traders) [SEP] McDonald's Spikes Lower, But Wall Street Darling Still Closer To 52-Week High Than 52-Week Low [SEP] McDonald's Shares Plunge Below $115 Level Over Last Min, Now Down 1% for the Session",116.62000274658205,0.017415797296070585,117.5
2016-01-19,BTIG Research Upgrades McDonald's to Buy,117.5,0.017030483388936424,117.83999633789062
2016-01-20,"Report: McDonald's Received At Least Two Bids For A Stake In Its Japanese Unit, But High Valuation A Concern [SEP] Bain Capital, Permira Likely Submitted Bids Mcdonald's Japan Stake By Wednesday - Nikkei [SEP] Hearing Nikkei Reporting Bain Capital, Permira May Have Submitted Bids for Stake in Co.'s Japan Unit, Could Happen by Wednesday [SEP] Nomura Raises MCD Q4 US Comp Estimate From 3.5% To 4.1%, Names MCD Top Large-Cap Restaurant Stock Pick For 216",115.77999877929688,0.019392066880112337,118.4000015258789
2016-01-21,"Report: Apple Pay And China UnionPay Working Together [SEP] Why McDonald's Turnaround Is Still In The 'Early Innings' [SEP] Vetr Top Raters Upgrade McDonald's, Herbalife",117.83999633789062,0.019396077469520597,119.1999969482422
2016-01-22,"ValueAct Blows Out Of American Express [SEP] Halliburton: How Deep Could Oil Slump Cut for Merger-Focused Firm? [SEP] Vetr Top Raters Upgrade Chipotle, But Downgrade McDonald's",118.4000015258789,0.016302671554915542,120.43000030517578
2016-01-25,"Benzinga's M&A Chatter for Monday January 25, 2015 [SEP] Earnings Recap For January 25 [SEP] Shares Of McDonald's Falling [SEP] Mid-Afternoon Market Update: Oncomed Pharmaceuticals Slides After Poor Trial Data; Sunedison Shares Rise [SEP] Did The New All-Day Breakfast Help McDonald's Post Best Q4 In Four Years? [SEP] Mid-Day Market Update: Crude Oil Falls 5%; Tyco Shares Surge Following Johnson Controls Merger Agreement [SEP] From Conf Call: McDonald's CEO Says All-Day Breakfast Exceeding Sales Expectations [SEP] From Conf Call: McDonald's CEO Says Value, Convenience, Breakfast Driving Market Share in China [SEP] McDonald's CFO Says in Early Stages of Identifying Strategic Investor for Japan Unit Turnaround Efforts [SEP] Traders Are Selling The News In McDonald's After Q4 Report [SEP] From McDonald's Q4 Call: Co. Will Likely take On Added Debt to Return Cash to Shareholders, 1H'16 Margins to See Similar Impact as Q4 Related to Labor Pressures [SEP] McDonald's Shares Break Below $119 Level Over Last Few Mins; Stock Now Almost Unch for Session [SEP] From Conf Call: McDonald's CFO Says Exploring Sale Of Portion of Japan Business Stake- [SEP] From Conf Call: Mcdonald's CEO Says Plan to Roll Out Table Service Across Nearly All Converted Restaurants in UK in 2016 [SEP] Mcdonald's CEO Says All-Day Breakfast Important Factor in Reclaim Lost Market Share [SEP] From Conf Call: Mcdonald's Says Q4 Best Quarter for for U.S. in Almost 4 Years [SEP] TheStreet's Brian Sozzi on McDonald's Following Results: Calls Closing of ~500 Restaurants A 'Big Number' [SEP] Stephens' Will Slabaugh Maintains Overweight Rating, $130 Target on McDonald's Following Q4 Results [SEP] Stocks Hitting 52-Week Highs [SEP] Mid-Morning Market Update: Markets Open Lower; McDonald's Beats Q4 Estimates [SEP] McDonald's Gains Nearly 3% Following Q4 Report [SEP] UPDATE: McDonald's Reports Adjustment Of $0.03 On Sale Of U.S. Property, Adj. EPS For Q4 Is $1.28 vs. Reported $1.31 [SEP] UPDATE: McDonald's Sees 'continued positive top-line momentum across all segments.' [SEP] McDonald's Sees FY16 Cap. Ex. Expenditures To Remain At $2B, Split Between New Restaurant Openings And Reinvesting In Existing Restaurants [SEP] McDonald's Q4 Comps Up 5% [SEP] McDonald's Reports Q4 GAAP EPS $1.31, Adj. EPS $1.28 vs $1.23 Est., Sales $6.341B vs $6.22B Est. [SEP] McDonald's Readies For A Comeback [SEP] McDonald's to Open 60+ Restaurants in Russia in 2016 -Reuters [SEP] Must Watch Stocks for January 25, 2016 [SEP] Earnings Scheduled For January 25, 2016",119.1999969482422,0.006941455409518517,120.87000274658205
