date,headline,close_t_plus_2,log_return,volatility_3d,positive_score,negative_score,neutral_score
2019-02-06,Adobe considers chipmaking - Axios,48.84000015258789,-0.007953532104895142,0.004591973901769532,0.061607737,0.011899646,0.92649263
2019-02-06,Keeping An Open Mind In Tech (Podcast),48.84000015258789,0.0,0.004591973901769532,0.068503305,0.025855515,0.90564114
2019-02-06,Intelsat +5.3% as Kerrisdale reiterates strong bull stance,48.77000045776367,0.0,0.004591973901769532,0.91389656,0.04797935,0.03812408
2019-02-06,AMD: Good News And Bad,48.77000045776367,0.0,0.0,0.07785852,0.18763405,0.73450744
2019-02-07,Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q4 2018 Update,48.77000045776367,-0.0014342732586096684,0.0008280780519497301,0.033810075,0.019176925,0.9470131
2019-02-07,End of an Era: Big Tech Stocks Move from Growth to Value,50.0099983215332,0.0,0.0008280780519497301,0.10573112,0.039491225,0.85477763
2019-02-07,Apple reorganization suggests modem chips - Reuters,50.0099983215332,0.0,0.0008280780519497301,0.039004054,0.029692136,0.93130386
2019-02-08,Intel announces soccer club partnerships,50.0099983215332,0.025107572760053907,0.014495863891715236,0.04024289,0.029117886,0.9306392
2019-02-08,Chip stocks slide on Goldman warning,50.470001220703125,0.0,0.014495863891715236,0.029315805,0.85704106,0.11364314
2019-02-08,"Zacks Value Trader Highlights: IBM, Microsoft, Intel, Cisco and Apple",50.470001220703125,0.0,0.014495863891715236,0.096041076,0.021410378,0.8825486
2019-02-09,VC Deals: SoftBank's Vision Fund Spends Half Its Capital,50.470001220703125,0.009156172670689923,0.005286318756169513,0.05104314,0.026238305,0.9227186
2019-02-10,Has The Dow Reached A Tipping Point?,50.470001220703125,0.0,0.005286318756169513,0.09646234,0.44522303,0.45831463
2019-02-11,IBM Inks $2 Billion Deal to Develop AI Hardware Center in NY,50.470001220703125,0.0,0.005286318756169513,0.62819535,0.0113597,0.36044487
2019-02-11,Intel - Buy An R&D Powerhouse,50.810001373291016,0.0,0.0,0.1058741,0.00922566,0.8849002
2019-02-11,"Ericsson, Intel collab on 5G platform",50.810001373291016,0.0,0.0,0.06440471,0.012086986,0.9235083
2019-02-12,Ericsson-Intel Partner to Develop Advanced Platform for CSPs,50.810001373291016,0.006714088094729128,0.003876380568854712,0.68340904,0.007987141,0.30860385
2019-02-12,Stock Market Rally Charges Ahead; This Top Growth Stock Breaks Out,50.810001373291016,0.0,0.0038763805688547116,0.5071058,0.07966343,0.41323084
2019-02-12,Top 5 Tech Stocks To Match My Top 5 Tech Trends For 2019,51.65999984741211,0.0,0.0038763805688547116,0.08029666,0.015901027,0.90380234
2019-02-12,"Bulls Step Up Their Game, As Shutdown Optimism Lifts Stock Market",51.65999984741211,0.0,0.0,0.90101284,0.039024368,0.059962768
2019-02-13,"MTUM: The Momentum ETF Just Changed Again, Is It An Improvement?",51.400001525878906,0.01659057208039179,0.009578571256624086,0.94264436,0.018457187,0.03889849
2019-02-13,"Nvidia (NVDA) Q4 Earnings Preview: Gaming, Data Centers & More",51.400001525878906,0.0,0.009578571256624086,0.033359736,0.042189363,0.9244509
2019-02-14,Algo's Are Gushing Over Nvidia's Horrible Results And Guidance,51.400001525878906,-0.0050455825665203175,0.01131980692779508,0.009088668,0.9635562,0.027355226
2019-02-14,"Big Tech Stocks Boost Nasdaq To Gain, But Coca-Cola Drags Dow",51.400001525878906,0.0,0.002913068452998959,0.28941238,0.6462633,0.06432434
2019-02-14,"Hot Options Report For End Of Day - Thursday, Feb. 14",51.400001525878906,0.0,0.002913068452998959,0.023986723,0.18966325,0.7863501
2019-02-14,U.S.-China Trade Deal Could Pump Up These Stocks,51.400001525878906,0.0,0.0,0.88654953,0.06797991,0.045470577
2019-02-14,"Most Active Equity Options And Strikes For Midday - Thursday, Feb. 14",51.400001525878906,0.0,0.0,0.022654159,0.08229505,0.89505076
2019-02-14,Older iPhones return to Germany,51.38999938964844,0.0,0.0,0.10368535,0.0145553425,0.8817593
2019-02-14,Intel: From PCs To Data,51.38999938964844,0.0,0.0,0.054101337,0.01742896,0.92846966
2019-02-15,"iRobot, Grubhub, Broadcom, Intel and Marvell highlighted as Zacks Bull and Bear of the Day",51.40999984741211,-0.00019461302019551177,0.00011235987959700333,0.17282715,0.014803441,0.8123694
2019-02-15,"Millennium Management Llc Buys Starbucks Corp, Celgene Corp, Tesla Inc, Sells Fortive Corp, ...",51.40999984741211,0.0,0.00011235987959700333,0.07421165,0.013296669,0.9124917
2019-02-17,25 Monster Stock Market Predictions For The Week of Feb. 18,51.40999984741211,0.00038911397207132595,0.0002972151612302445,0.02260823,0.10446928,0.8729224
2019-02-17,"Week In Review: How Trump's Policies Moved Stocks - Sunday, Feb 17",51.40999984741211,0.0,0.00022465505652048825,0.05517941,0.05138865,0.89343196
2019-02-18,How To Retire: Kill The TV,51.40999984741211,0.0,0.00022465505652048825,0.0307802,0.055458292,0.91376144
2019-02-18,"Nvidia Reports Down Quarter, but Gains for the Year",51.40999984741211,0.0,0.0,0.049666904,0.9318506,0.018482413
2019-02-19,Marvell: Diversification Is The Name Of The Game,51.40999984741211,0.0,0.0,0.030577216,0.02357731,0.9458455
2019-02-19,Micron: 3D XPoint Is A Game Changer,52.4900016784668,0.0,0.0,0.029144771,0.13208672,0.83876854
2019-02-19,Qualcomm argues against Apple's patent workaround,52.4900016784668,0.0,0.0,0.044114534,0.7796806,0.17620485
2019-02-20,3 Semiconductor Ideas Conducive To Income Generation,53.09999847412109,0.02079000414174021,0.012003114487687141,0.28793365,0.00970183,0.7023645
2019-02-20,"The Zacks Analyst Blog Highlights: Apple, Alphabet, Amazon, Intel and Qualcomm",53.09999847412109,0.0,0.012003114487687141,0.037934575,0.01973599,0.9423294
2019-02-21,AMD: The Big Guys Just Love It,53.09999847412109,0.011554192270848434,0.010416524149636912,0.087436244,0.015433962,0.89712983
2019-02-21,Here's Why Intel's Bull Run Isn't Over,53.09999847412109,0.0,0.006670816017843028,0.041640442,0.033563893,0.9247957
2019-02-21,Jane's January Retirement Account Update - Pay Attention To The P/E Ratio,53.09999847412109,0.0,0.006670816017843028,0.021790523,0.04233423,0.93587524
2019-02-21,Jane's January Retirement Account Update - Pay Attention To The P/E Ratio,53.09999847412109,0.0,0.0,0.021790523,0.04233423,0.93587524
2019-02-21,Palo Alto Networks To Acquire Demisto For Security Orchestration,53.22999954223633,0.0,0.0,0.15283087,0.008595712,0.83857334
2019-02-21,Volatility: Ignore The Noise And Remain Invested For The Long Term,53.22999954223633,0.0,0.0,0.07102828,0.017901974,0.91106975
2019-02-22,"Dow Jones Jumps 181 Points, Extends Win Streak As 3 Stocks Rally",53.22999954223633,0.002445239072991819,0.0014117594370247689,0.5832442,0.08878145,0.32797438
2019-02-22,"Hot Options Report For End Of Day - Friday, Feb 22",53.22999954223633,0.0,0.0014117594370247689,0.025515648,0.13713656,0.83734787
2019-02-22,Intel's 5G modem chips coming in 2020,53.22999954223633,0.0,0.0014117594370247689,0.14755304,0.00883641,0.8436105
2019-02-22,"Intel, Pfizer Lead Dow Jones Rally; 3 Stocks Explode Higher On Earnings",53.22999954223633,0.0,0.0,0.79273397,0.109791756,0.09747431
2019-02-22,Stock Indexes Climb As Trump Prepares To Enter Trade Talks,53.22999954223633,0.0,0.0,0.13311991,0.61042666,0.2564534
2019-02-22,Wall Street's Top Stories At Midday,53.22999954223633,0.0,0.0,0.039506007,0.04513536,0.9153587
2019-02-22,"Deprince Race & Zollo Inc Buys Marathon Petroleum Corp, Papa John's International Inc, ...",53.22999954223633,0.0,0.0,0.067640275,0.0135675045,0.91879225
2019-02-22,HP (HPQ) to Post Q1 Earnings: What's in Store for the Stock?,53.22999954223633,0.0,0.0,0.060976084,0.03244247,0.9065815
2019-02-22,"Morgan Stanley upgrades Intel to Overweight, sees CEO transition as a catalyst",53.22999954223633,0.0,0.0,0.8938482,0.012942288,0.093209535
2019-02-22,8 Stocks That Will Move The Market On Feb. 22,53.22999954223633,0.0,0.0,0.067509085,0.022246905,0.9102439
2019-02-22,"Stock Futures Throttle Up On Trade Talks, Oil Prices, Earnings News",53.22999954223633,0.0,0.0,0.42667767,0.4394673,0.13385499
2019-02-22,"The Zacks Analyst Blog Highlights: General Motors, Alphabet, Intel and BlackBerry",53.22999954223633,0.0,0.0,0.036543332,0.023747329,0.93970937
2019-02-22,Intel +3% as Morgan Stanley gets bullish,53.2400016784668,0.0,0.0,0.8888466,0.046968386,0.06418508
2019-02-22,Dow Jones Gains 100 Points As These 2 Top Stocks Soar On Earnings,53.2400016784668,0.0,0.0,0.86458254,0.033192933,0.10222453
2019-02-23,"19 Opportunities In Electronic Technology, The Future Of Everything",53.2400016784668,0.0001878864683988971,0.0001084763031065372,0.097181246,0.0122579,0.8905608
2019-02-24,"Market Briefing For Monday, Feb. 25",53.2400016784668,0.0,0.0001084763031065372,0.025544358,0.09147466,0.882981
2019-02-24,"Slowing Dividend Growth In 2019, And Why It Is Not All Doom And Gloom",53.2400016784668,0.0,0.0001084763031065372,0.022640664,0.81003606,0.16732323
2019-02-24,Top Five Weekend Stock Stories - Feb 24,53.2400016784668,0.0,0.0,0.030663058,0.08134229,0.8879947
2019-02-25,The Stock Market Continues To March Higher,53.2400016784668,0.0,0.0,0.27858898,0.6069792,0.114431866
2019-02-25,Why Conventional Valuation Wisdom Does Not Apply To Semiconductor Cycles,53.2400016784668,0.0,0.0,0.029169582,0.064846955,0.9059834
2019-02-25,Podcast: Intel Talks About Autonomous Vehicle Hype And China-Baidu,53.2400016784668,0.0,0.0,0.055067856,0.018712377,0.9262197
2019-02-25,Stock Market Accelerates On China News; This Top Stock Nears Breakout,53.2400016784668,0.0,0.0,0.851485,0.07415552,0.07435943
2019-02-25,Harnessing Dividends Through The 4 Horsemen Of Tech,53.2400016784668,0.0,0.0,0.119024806,0.011008553,0.86996675
2019-02-25,"Stock Futures Rise As Chip, China Stocks Rally On Tariff Delay",53.2400016784668,0.0,0.0,0.67619747,0.23512417,0.08867839
2019-02-25,Nutanix (NTNX) to Report Q2 Earnings: What's in the Cards?,53.2400016784668,0.0,0.0,0.034392975,0.034609895,0.93099713
2019-02-25,Monster Rally In China After Tariffs Delayed (Wall Street Breakfast Podcast),53.2400016784668,0.0,0.0,0.096708484,0.17587514,0.7274164
2019-02-25,Wall Street Breakfast: Monster Rally For China After Tariffs Delayed,53.2400016784668,0.0,0.0,0.15982252,0.08591539,0.7542621
2019-02-25,Chipmakers battle it out in 5G neighborhood,52.959999084472656,0.0,0.0,0.24032219,0.042701457,0.7169764
2019-02-25,7 Stocks That May Lead The Stock Market Higher on Feb. 25,52.959999084472656,0.0,0.0,0.89661634,0.016576389,0.08680728
2019-02-26,Intel ends 5G partnership with Chinese chipmaker,52.959999084472656,-0.005273130711729128,0.0030444434358888697,0.12921907,0.17302032,0.6977606
2019-02-26,NVIDIA Ups the Ante on Gaming With GeForce GTX 1660 Ti,52.959999084472656,0.0,0.0030444434358888697,0.88429546,0.013910382,0.10179411
2019-02-26,"Stock Market News For Feb 26, 2019",52.959999084472656,0.0,0.0030444434358888697,0.022486664,0.06789574,0.9096176
2019-02-26,Intel at MWC 2019: 5G & Edge Computing Remain Focal Points,52.959999084472656,0.0,0.0,0.16115351,0.01563881,0.8232077
2019-02-26,Intel's Intrinsic Price Is Between $25 To $36 Using Free Cash Flow Analysis,53.29999923706055,0.0,0.0,0.082565956,0.0110545065,0.9063795
2019-02-26,Stocks Gain With Canceled Tariff Deadline,53.93999862670898,0.0,0.0,0.12376728,0.8445805,0.031652305
2019-02-27,AMD: Upside Momentum Ahead,53.93999862670898,0.006399422516132846,0.0036947083123474323,0.34581122,0.031126179,0.62306255
2019-02-28,Buy Intel On The Coming Pullback,53.93999862670898,0.011935975394242182,0.005973183614065491,0.15644416,0.023182971,0.8203729
2019-02-28,"Before You Buy, Watch For Super-Cycles",53.93999862670898,0.0,0.005973183614065491,0.04762913,0.017669672,0.9347012
2019-02-28,Intel Long-Term Target Prices,53.93999862670898,0.0,0.006891238606906464,0.03316007,0.021069195,0.94577074
2019-02-28,"HP (HPQ) Q1 Earnings Meet Mark, Revenues Miss, Shares Fall",53.68000030517578,0.0,0.0,0.022717897,0.9591781,0.018104041
2019-02-28,Intel (INTC) Ups the Ante in Hardware Security With SGX Card,53.68000030517578,0.0,0.0,0.8817804,0.0094354525,0.108784094
2019-03-01,Dividend Champions For March 2019,52.95000076293945,-0.004831793903460738,0.002789637510831823,0.019529246,0.06722297,0.9132478
2019-03-01,Intel Has A Marvelous Tailwind From Foveros,52.95000076293945,0.0,0.002789637510831823,0.023745092,0.96235657,0.013898307
2019-03-02,"Stocks To Watch: Big Pharma, Green Trucks And Jobs Report",52.95000076293945,-0.013692411892426676,0.006944289343335449,0.039881077,0.048645504,0.91147333
2019-03-03,"Big Pharma, Green Trucks And Jobs Report (Stocks To Watch Podcast)",52.95000076293945,0.0,0.007905317691947765,0.032994226,0.09635437,0.8706514
2019-03-03,"Week In Review: How Trump's Policies Moved Stocks - March 3, 2019",52.95000076293945,0.0,0.007905317691947765,0.037520334,0.042397868,0.92008173
2019-03-04,Road To Financial Independence: Rising Dividends And Endless Opportunities,52.95000076293945,0.0,0.0,0.30977938,0.022347366,0.6678732
2019-03-04,Key Node Speaker: TSMC And This Investable Tech Recession,52.95000076293945,0.0,0.0,0.33366045,0.0075376364,0.65880185
2019-03-04,"Top Research Reports for Intel, AbbVie & United Technologies",52.95000076293945,0.0,0.0,0.045532446,0.020668184,0.9337993
2019-03-04,"Top Research Reports for Intel, AbbVie & United Technologies",52.95000076293945,0.0,0.0,0.045532446,0.020668184,0.9337993
2019-03-04,IBM Attains Highest Quantum Volume Milestone: Key Takeaways,52.95000076293945,0.0,0.0,0.7842679,0.011277959,0.20445412
2019-03-04,Automotive Industry Current And Long-Term Future Outlook,52.95000076293945,0.0,0.0,0.034833938,0.04471737,0.9204486
2019-03-04,Qualcomm launches new Apple patent challenge,52.95000076293945,0.0,0.0,0.14512455,0.024484664,0.8303908
2019-03-04,Option Generator's Monthly Portfolio Review: Up 10.63% In February,52.59999847412109,0.0,0.0,0.9516802,0.021583352,0.026736451
2019-03-04,Monthly Review Of DivGro: February 2019,52.59999847412109,0.0,0.0,0.017908225,0.06663322,0.9154586
2019-03-05,Intelsat skid deepens despite support for spectrum plan,52.59999847412109,-0.006631995721533529,0.003828984515091809,0.030496389,0.95688456,0.012619076
2019-03-05,Intelsat skid deepens despite support for spectrum plan,52.59999847412109,0.0,0.0038289845150918087,0.030496389,0.95688456,0.012619076
2019-03-05,Mellanox Adapters Selected by JD Cloud to Boost Efficiency,52.59999847412109,0.0,0.0038289845150918087,0.6547157,0.0075237215,0.3377606
2019-03-05,Mellanox Adapters Selected by JD Cloud to Boost Efficiency,52.47999954223633,0.0,0.0,0.6547157,0.0075237215,0.3377606
2019-03-05,Intel -1.4% on new security issue report,53.34999847412109,0.0,0.0,0.65015966,0.09767427,0.25216606
2019-03-06,Micron -4.6% on DRAM headwind analyst warning,53.34999847412109,-0.002283954821356371,0.001318641930926985,0.026596066,0.95164317,0.021760814
2019-03-07,A Look At Intel's Prospects In 2019,53.34999847412109,0.016441813233267724,0.010216033650258092,0.0666382,0.0134824645,0.9198794
2019-03-07,March: Exploiting Sector ETF Seasonality Patterns For Best Stock Gains,53.56999969482422,0.0,0.01021603365025809,0.37509492,0.0710241,0.55388093
2019-03-07,Buy Micron Heading into Q2 Earnings with MU Stock Up 20% in 2019?,53.56999969482422,0.0,0.009492685296192661,0.86912286,0.009576129,0.12130104
2019-03-08,Intel (INTC) Dips More Than Broader Markets: What You Should Know,54.369998931884766,0.004115255049632275,0.002375943610689121,0.07216628,0.5817201,0.34611356
2019-03-08,How Much Market Share AMD Needs To Be A $30 Stock,54.369998931884766,0.0,0.002375943610689121,0.047582734,0.014331316,0.938086
2019-03-09,Stocks To Watch: Big Intros For Model Y And Captain Marvel?,54.369998931884766,0.014823307316421558,0.00765210371149541,0.051255535,0.024393499,0.924351
2019-03-10,Big Intros For Model Y And Captain Marvel? (Stocks To Watch Podcast),54.369998931884766,0.0,0.008558240469416525,0.03807739,0.035386726,0.92653584
2019-03-10,Dow Jones Futures: Key Week For Stock Market Rally; Watch These 5 Stocks,54.369998931884766,0.0,0.008558240469416525,0.049664885,0.027435806,0.92289937
2019-03-11,Nvidia Outbids Intel To Buy Mellanox For $6.9 Billion In Cash,54.369998931884766,0.0,0.0,0.42920548,0.01505146,0.55574304
2019-03-11,Bull Charges Ahead As Soaring Chips Boost Nasdaq To 2% Gain,54.369998931884766,0.0,0.0,0.88119787,0.047094867,0.07170723
2019-03-11,"Ionis, Trade Desk Hit New Highs After Bullish Earnings Moves",54.369998931884766,0.0,0.0,0.9373731,0.030997055,0.03162982
2019-03-11,"Intel, Google lawyers head to Senate",54.369998931884766,0.0,0.0,0.024906926,0.036849458,0.93824357
2019-03-11,Is It Time To Say Goodbye To The Golden Age Of FAANG Stocks?,54.369998931884766,0.0,0.0,0.066432714,0.044788525,0.8887788
2019-03-11,"Apple, Facebook Lead FAANG Rally; Boeing Lags In Dow Jones",53.43999862670898,0.0,0.0,0.066778384,0.8944739,0.038747706
2019-03-11,Buy NVDA Stock With Nvidia Set to Buy Mellanox to Expand Cloud Business?,53.43999862670898,0.0,0.0,0.110110424,0.0116382465,0.8782513
2019-03-12,Bet on NVIDIA's Largest-Ever Deal With These ETFs,53.43999862670898,-0.017253007981945144,0.00996102880270678,0.35216936,0.009283088,0.63854754
2019-03-12,AMD: The Better Data Center Play,54.33000183105469,0.0,0.00996102880270678,0.30312935,0.008521389,0.68834925
2019-03-12,NVIDIA Outbids Intel & Xilinx to Acquire Mellanox for $6.9B,54.33000183105469,0.0,0.00996102880270678,0.22278686,0.012265872,0.76494724
2019-03-13,Mellanox Ups Ante in Storage Virtualization With NVMe SNAP,54.33000183105469,0.016517090735312982,0.009536146782262415,0.8385093,0.0076673147,0.15382338
2019-03-13,Dow Jones Returns To Upside On Broad Gains As This Chip Stock Sets Up A New Buy Point,54.33000183105469,0.0,0.009536146782262415,0.8543726,0.038496315,0.107131064
